duration,vowel_group,age,gender,accent
0.1,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.27,front,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.2,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.04,central,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.22,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
1.128,central,thirties,male_masculine,no_info
0.58,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.27,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.2,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.807,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
1.868,back,thirties,male_masculine,no_info
0.64,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.987,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.04,central,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.2,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.04,central,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.24,back,thirties,male_masculine,no_info
0.28,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.24,back,thirties,male_masculine,no_info
0.31,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.35,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.31,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.19,central,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.29,front,thirties,male_masculine,no_info
0.14,central,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.16,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.64,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.22,front,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.31,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.26,front,thirties,male_masculine,no_info
0.47,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,central,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.28,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
1.336,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.49,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.44,central,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.04,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
1.244,central,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.2,front,thirties,male_masculine,no_info
0.37,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.87,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
1.534,central,thirties,male_masculine,no_info
0.11,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.36,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.7,back,thirties,male_masculine,no_info
0.24,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.18,front,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.24,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.11,front,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.37,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.36,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.3,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
1.63,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.24,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.26,central,thirties,male_masculine,no_info
0.15,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.29,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.42,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.31,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.26,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.18,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.13,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.15,front,thirties,male_masculine,no_info
1.02,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.22,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.45,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.31,back,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
2.846,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.23,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.29,central,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.23,back,thirties,male_masculine,no_info
0.47,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.19,central,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.26,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.15,back,thirties,male_masculine,no_info
0.15,front,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
1.027,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.14,central,thirties,male_masculine,no_info
0.08,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.18,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.06,central,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.893,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.4,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.21,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.25,central,thirties,male_masculine,no_info
0.4,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.35,front,thirties,male_masculine,no_info
0.05,central,thirties,male_masculine,no_info
0.11,central,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.14,front,thirties,male_masculine,no_info
0.07,central,thirties,male_masculine,no_info
0.22,central,thirties,male_masculine,no_info
1.18,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.18,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.25,central,thirties,male_masculine,no_info
0.14,front,thirties,male_masculine,no_info
0.75,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.14,central,thirties,male_masculine,no_info
0.24,central,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.42,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.13,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.17,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.36,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.19,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.12,front,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.22,back,thirties,male_masculine,no_info
0.26,back,thirties,male_masculine,no_info
0.11,front,thirties,male_masculine,no_info
0.37,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.11,front,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.39,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.34,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.19,central,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.12,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.05,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.92,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.07,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.1,central,thirties,male_masculine,no_info
0.1,back,thirties,male_masculine,no_info
0.09,back,thirties,male_masculine,no_info
0.07,front,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.09,front,thirties,male_masculine,no_info
0.11,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.22,front,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.09,central,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.14,back,thirties,male_masculine,no_info
0.08,front,thirties,male_masculine,no_info
0.13,front,thirties,male_masculine,no_info
0.26,front,thirties,male_masculine,no_info
0.05,front,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.03,central,thirties,male_masculine,no_info
0.26,back,thirties,male_masculine,no_info
0.16,back,thirties,male_masculine,no_info
0.34,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.068,back,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.04,front,thirties,male_masculine,no_info
0.15,central,thirties,male_masculine,no_info
0.23,central,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.32,back,thirties,male_masculine,no_info
0.04,back,thirties,male_masculine,no_info
0.03,front,thirties,male_masculine,no_info
0.08,back,thirties,male_masculine,no_info
0.06,back,thirties,male_masculine,no_info
0.12,back,thirties,male_masculine,no_info
0.03,back,thirties,male_masculine,no_info
0.06,front,thirties,male_masculine,no_info
0.22,front,thirties,male_masculine,no_info
0.1,front,thirties,male_masculine,no_info
