combined_len,age,gender,accent
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.99,no_info,no_info,no_info
0.85,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.59,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.642,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.462,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.06,no_info,no_info,no_info
1.19,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.764,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.294,no_info,no_info,no_info
0.06,twenties,male_masculine,no_info
1.09,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.14,twenties,male_masculine,no_info
0.22,twenties,male_masculine,no_info
0.14,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.24,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.4,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.28,twenties,male_masculine,no_info
0.21,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.13,twenties,male_masculine,no_info
0.28,twenties,male_masculine,no_info
0.14,twenties,male_masculine,no_info
0.06,twenties,male_masculine,no_info
0.35,twenties,male_masculine,no_info
0.06,twenties,male_masculine,no_info
0.38,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.24,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.56,twenties,male_masculine,no_info
0.23,twenties,male_masculine,no_info
0.21,twenties,male_masculine,no_info
0.19,twenties,male_masculine,no_info
0.26,twenties,male_masculine,no_info
0.31,twenties,male_masculine,no_info
0.2,twenties,male_masculine,no_info
0.27,twenties,male_masculine,no_info
0.46,twenties,male_masculine,no_info
0.11,twenties,male_masculine,no_info
0.1,twenties,male_masculine,no_info
0.24,twenties,male_masculine,no_info
0.25,twenties,male_masculine,no_info
0.22,twenties,male_masculine,no_info
1.152,twenties,male_masculine,no_info
0.3,twenties,male_masculine,no_info
0.09,twenties,male_masculine,no_info
0.22,twenties,male_masculine,no_info
0.2,twenties,male_masculine,no_info
0.16,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.15,twenties,male_masculine,no_info
0.26,twenties,male_masculine,no_info
0.54,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.75,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.08,no_info,no_info,no_info
1.124,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.52,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
1.428,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.038,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.35,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.06,no_info,no_info,no_info
0.81,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.076,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.074,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.66,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.31,no_info,no_info,no_info
0.74,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.46,no_info,no_info,no_info
0.38,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.942,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.62,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.44,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
1.66,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.69,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.12,no_info,no_info,no_info
1.822,no_info,no_info,no_info
0.74,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.66,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
1.702,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.53,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
1.87,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.82,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.24,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.77,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.292,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.472,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.07,no_info,no_info,no_info
1.18,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
