duration,consonant_group,age,gender,accent
0.22,nasals,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.03,other,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.08,other,no_info,no_info,no_info
0.06,fricatives,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.96,fricatives,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.08,other,no_info,no_info,no_info
0.13,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.16,stops,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.12,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.07,other,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.1,other,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.08,other,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.1,other,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.08,other,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.04,fricatives,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.03,nasals,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.19,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,fricatives,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.69,other,no_info,no_info,no_info
0.12,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.09,approximants,no_info,no_info,no_info
0.2,approximants,no_info,no_info,no_info
0.09,approximants,no_info,no_info,no_info
0.05,other,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.04,other,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.16,nasals,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.16,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.1,other,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.37,stops,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.15,other,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.15,approximants,no_info,no_info,no_info
0.16,approximants,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.05,fricatives,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.14,nasals,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.32,approximants,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.08,other,no_info,no_info,no_info
0.1,other,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.12,fricatives,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.03,other,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.07,other,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.04,fricatives,no_info,no_info,no_info
0.14,fricatives,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.13,fricatives,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.1,approximants,no_info,no_info,no_info
0.37,approximants,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.14,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.04,other,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.462,stops,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.06,fricatives,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.19,nasals,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.12,other,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.13,fricatives,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.572,nasals,no_info,no_info,no_info
0.13,stops,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.09,approximants,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.15,approximants,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.182,nasals,no_info,no_info,no_info
0.16,fricatives,no_info,no_info,no_info
0.1,stops,no_info,no_info,no_info
0.12,other,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.03,nasals,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.12,stops,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.18,nasals,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.25,stops,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.13,fricatives,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.12,fricatives,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.19,fricatives,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.14,approximants,no_info,no_info,no_info
0.12,stops,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.13,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.13,other,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.15,approximants,no_info,no_info,no_info
0.24,stops,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.03,other,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.13,stops,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.03,nasals,no_info,no_info,no_info
0.11,other,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.29,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.12,fricatives,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.05,other,no_info,no_info,no_info
0.1,nasals,no_info,no_info,no_info
0.03,nasals,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.05,other,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.12,stops,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.06,fricatives,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.04,fricatives,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.09,other,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.11,other,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.13,fricatives,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.07,fricatives,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.32,other,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.12,other,no_info,no_info,no_info
0.03,nasals,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.04,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.11,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.12,fricatives,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.46,approximants,no_info,no_info,no_info
0.7,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.11,stops,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.08,stops,no_info,no_info,no_info
0.09,approximants,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.12,nasals,no_info,no_info,no_info
0.04,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.07,other,no_info,no_info,no_info
0.13,approximants,no_info,no_info,no_info
0.03,other,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.09,fricatives,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.05,other,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.06,other,no_info,no_info,no_info
0.09,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.15,fricatives,no_info,no_info,no_info
0.03,stops,no_info,no_info,no_info
0.06,fricatives,no_info,no_info,no_info
0.06,nasals,no_info,no_info,no_info
0.14,nasals,no_info,no_info,no_info
0.11,fricatives,no_info,no_info,no_info
0.11,approximants,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.05,approximants,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.05,nasals,no_info,no_info,no_info
0.06,approximants,no_info,no_info,no_info
0.76,other,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.08,approximants,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.1,fricatives,no_info,no_info,no_info
0.05,stops,no_info,no_info,no_info
0.13,nasals,no_info,no_info,no_info
0.15,fricatives,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.08,nasals,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.1,other,no_info,no_info,no_info
0.04,approximants,no_info,no_info,no_info
0.07,approximants,no_info,no_info,no_info
0.07,stops,no_info,no_info,no_info
0.14,approximants,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.71,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.14,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.14,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.806,approximants,thirties,male_masculine,no_info
0.89,stops,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.14,fricatives,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
1.156,fricatives,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.213,approximants,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.12,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.15,fricatives,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
1.188,approximants,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.39,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.25,other,thirties,male_masculine,no_info
1.47,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.19,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.16,fricatives,thirties,male_masculine,no_info
0.12,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.12,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.57,stops,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.98,stops,thirties,male_masculine,no_info
0.11,approximants,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.13,other,thirties,male_masculine,no_info
0.16,stops,thirties,male_masculine,no_info
0.17,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.11,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
